-24.814, 6.486, -6.494, -15.348, 6.765, -8.120, -9.866, 9.917, 2.524, -5.390, 8.741, -5.903, 45.001, ?
-23.688, 9.122, -9.217, -4.955, 5.897, -8.075, -3.394, 6.562, 3.752, -1.523, -1.709, -0.924, 45.344, ?
-24.586, 9.231, -11.033, -1.681, 2.581, -7.994, -8.579, 8.732, 5.072, -6.290, 4.159, 3.295, 45.876, ?
-25.773, 9.962, -12.835, 1.195, 2.285, -5.065, -12.171, 10.940, 5.033, -6.702, 13.267, 1.593, 46.477, ?
-25.298, 12.321, -12.672, 2.328, 1.297, -7.437, -12.366, 6.258, 4.476, -6.947, 11.231, 0.211, 47.329, ?
-24.297, 14.907, -12.367, 0.890, 1.791, -9.492, -10.144, 3.416, 3.288, -5.168, 8.260, -0.435, 47.958, ?
-25.666, 14.782, -14.564, 1.703, 1.592, -9.445, -6.384, -3.033, 2.985, -1.867, 5.831, -1.562, 48.547, ?
-26.939, 15.833, -17.445, 4.066, 6.059, -11.441, -1.008, -4.856, 4.359, -2.979, 1.907, 1.185, 49.451, ?
-28.062, 15.583, -17.852, 4.768, 7.636, -11.496, -0.169, -3.829, 3.069, -0.629, 3.557, 5.067, 50.341, ?
-25.258, 16.160, -14.248, 3.527, 5.890, -6.849, 0.220, -1.968, 1.830, -2.600, 2.164, 2.532, 52.820, ?
-25.421, 15.544, -12.802, 3.937, 2.718, -4.171, -2.175, 0.085, 1.119, -5.250, 4.748, 0.930, 52.862, ?
-27.283, 15.225, -12.386, 2.247, 2.676, -4.994, -5.226, 1.262, 2.069, -4.863, 7.256, -2.566, 52.341, ?
-26.850, 16.455, -13.707, 1.514, 4.360, -4.659, -5.193, 3.624, 1.545, -5.180, 8.033, -5.115, 52.761, ?
-24.765, 16.442, -12.079, 2.024, 3.239, -4.545, -0.664, 1.757, 0.576, -5.477, 5.789, -4.375, 55.050, ?
-27.703, 15.524, -12.802, 1.218, 5.972, -7.421, -2.594, 2.029, -1.099, -8.224, 9.097, -4.410, 53.362, ?
-26.872, 16.165, -10.771, 0.642, 5.500, -5.371, -3.885, 2.557, 0.429, -6.286, 10.755, -4.962, 55.030, ?
-26.678, 16.630, -9.825, -0.347, 3.903, -4.989, -3.006, 1.183, 0.473, -6.011, 8.887, -4.871, 55.600, ?
-28.576, 15.240, -10.174, -0.827, 2.587, -6.813, -4.458, -0.014, 3.003, -5.828, 8.454, -2.709, 54.370, ?
-26.612, 14.924, -8.178, -1.406, 3.408, -3.443, -3.076, 1.232, 4.157, -5.241, 3.220, -0.401, 57.270, ?
-34.977, 8.658, -11.274, -7.622, -0.915, -7.585, -9.119, 0.387, 2.822, -8.658, -1.048, -0.934, 54.841, ?
-30.405, 11.906, -5.946, -1.103, 3.756, -3.526, -2.107, 2.638, 1.888, -6.722, 1.070, 0.465, 57.253, ?
-28.691, 8.030, -5.253, 3.394, -0.745, -9.880, -1.064, 4.581, 1.072, -5.452, 2.450, 2.661, 58.217, ?
-19.678, 9.044, -6.477, 1.660, -4.421, -13.572, -5.398, 6.807, -4.428, -9.531, -0.726, -0.821, 62.015, ?
-9.589, 9.431, -15.796, -5.902, -4.132, -13.808, -9.541, 5.415, -3.306, -9.775, 4.085, -6.736, 65.567, ?
-5.565, 6.887, -17.375, -9.641, -3.382, -11.879, -14.038, 4.337, 2.004, -9.526, 5.498, -8.257, 69.023, ?
