-2.190, 17.742, -30.798, 0.560, -4.599, -4.423, -5.639, -2.792, 11.581, 2.166, 3.013, -4.647, 60.410, ?
-1.740, 16.325, -29.462, -1.565, -0.948, -6.326, -8.113, -0.496, 11.454, 3.839, 4.577, -6.067, 61.886, ?
-2.375, 16.069, -27.478, -3.579, 2.485, -10.653, -10.258, 2.124, 7.687, 2.424, 5.523, -6.752, 63.624, ?
-3.263, 16.248, -27.545, -3.690, 0.999, -10.299, -11.085, 2.852, 7.408, 4.093, 7.275, -6.099, 64.658, ?
-2.896, 15.517, -28.265, -3.180, 0.354, -7.703, -11.231, 4.309, 7.039, 3.547, 7.050, -6.650, 64.790, ?
-2.510, 13.754, -27.141, -4.681, 0.736, -6.630, -13.315, 4.229, 7.696, 2.397, 8.489, -5.879, 64.857, ?
-1.868, 12.433, -27.658, -5.311, 1.876, -6.389, -17.149, 6.086, 9.205, -1.765, 10.427, -7.263, 65.328, ?
-1.796, 10.720, -26.800, -7.214, 5.137, -8.645, -17.083, 6.184, 8.491, 0.578, 9.304, -8.870, 65.723, ?
-1.931, 8.480, -25.195, -8.569, 4.753, -8.238, -15.226, 5.958, 6.394, 2.293, 5.982, -7.916, 66.568, ?
-2.771, 5.797, -22.986, -8.884, 3.910, -8.885, -12.101, 7.412, 5.615, 1.315, 3.892, -6.953, 67.868, ?
-3.610, 0.799, -22.301, -10.470, 6.994, -9.159, -9.908, 7.073, 4.696, 1.241, 0.696, -7.563, 70.128, ?
-5.298, -3.358, -21.759, -12.750, 12.996, -7.490, -6.129, 5.544, 0.073, -0.194, -2.215, -8.323, 72.395, ?
-6.223, -5.431, -22.302, -11.665, 16.023, -7.086, -5.821, 5.952, -1.947, -3.117, -4.137, -6.615, 73.134, ?
-7.662, -6.702, -21.627, -11.351, 16.502, -7.486, -6.663, 4.818, -1.938, -4.498, -3.238, -3.840, 73.829, ?
-8.461, -8.309, -20.159, -11.316, 16.948, -6.233, -7.266, 3.445, -1.076, -5.307, -3.268, -1.639, 74.361, ?
-9.292, -9.539, -17.771, -11.498, 15.963, -7.468, -6.748, 2.496, -0.958, -6.602, -2.829, 0.666, 75.058, ?
-9.429, -10.254, -18.896, -9.817, 14.710, -6.244, -7.142, 2.020, -2.265, -4.428, -2.050, -0.384, 75.066, ?
-8.541, -11.178, -18.784, -7.661, 11.923, -5.878, -6.011, 0.877, -1.068, -1.169, -3.643, -0.836, 74.856, ?
-7.944, -12.436, -17.902, -6.445, 12.392, -6.688, -5.205, 1.032, -0.748, -3.676, -1.874, -0.151, 74.249, ?
-7.935, -12.898, -17.962, -4.842, 12.368, -5.580, -5.733, 2.023, 0.197, -5.864, -0.721, 0.869, 74.612, ?
-8.301, -12.747, -17.976, -2.952, 11.929, -3.394, -6.602, 2.776, 0.529, -5.390, -2.722, 2.552, 74.652, ?
-8.240, -13.436, -17.270, -3.603, 12.501, -5.163, -6.291, 2.603, 1.203, -5.659, -5.058, 3.636, 74.885, ?
-8.557, -12.643, -14.737, -5.418, 13.153, -8.349, -4.999, 4.335, -0.121, -4.393, -5.958, 4.542, 74.900, ?
-9.051, -12.971, -13.685, -6.483, 12.781, -10.150, -5.500, 5.323, 0.486, -5.222, -7.072, 4.762, 74.858, ?
-9.262, -13.747, -12.811, -7.431, 12.312, -10.090, -8.392, 6.767, 2.112, -5.667, -8.270, 2.529, 75.316, ?
-8.736, -14.052, -12.377, -7.254, 13.253, -8.107, -7.068, 6.552, 2.355, -5.464, -7.623, 4.270, 75.086, ?
-8.248, -14.464, -12.741, -8.622, 10.477, -5.837, -5.796, 5.268, 0.256, -6.233, -8.131, 6.360, 74.628, ?
-8.049, -14.051, -12.188, -7.746, 10.705, -4.165, -6.865, 4.623, 0.995, -5.378, -9.102, 7.011, 74.636, ?
-7.709, -14.462, -11.537, -8.479, 11.083, -4.589, -6.960, 4.993, 2.519, -6.609, -9.681, 7.554, 74.672, ?
-6.476, -13.527, -11.809, -9.164, 10.113, -5.765, -4.841, 6.319, 2.290, -9.459, -9.496, 8.002, 73.923, ?
-5.696, -12.837, -12.751, -10.557, 8.671, -5.841, -4.192, 7.242, 4.197, -11.075, -11.573, 10.160, 73.350, ?
-4.756, -11.988, -13.711, -11.439, 7.506, -4.459, -7.870, 5.078, 6.925, -10.579, -10.699, 8.581, 72.917, ?
-4.128, -12.386, -12.547, -12.035, 8.509, -1.734, -8.572, 7.054, 9.975, -9.581, -8.049, 5.971, 71.216, ?
-4.361, -12.742, -11.114, -9.155, 10.963, -0.222, -6.090, 10.183, 7.706, -10.058, -6.217, 2.263, 67.691, ?
-4.442, -11.792, -6.584, -5.408, 11.586, -0.083, -10.004, 7.871, 3.170, -12.826, -5.220, 3.562, 66.137, ?
-3.882, -10.274, -5.643, -4.296, 14.655, -2.901, -11.461, 3.666, 6.396, -13.721, -8.867, 2.772, 65.480, ?
-3.189, -10.102, -4.738, -1.445, 15.496, -6.076, -13.032, 1.713, 8.288, -11.085, -11.091, 1.969, 65.244, ?
-2.816, -9.974, -3.215, -0.733, 14.851, -6.827, -11.293, 5.413, 7.381, -9.728, -12.841, -0.949, 64.548, ?
-3.589, -7.667, -1.608, -0.930, 14.906, -5.788, -9.132, 5.636, 5.425, -13.813, -12.106, -1.949, 63.651, ?
-3.947, -6.188, -1.664, -1.335, 17.829, -3.391, -6.932, 6.361, 3.301, -20.098, -11.676, -1.308, 62.454, ?
-3.316, -7.397, 0.162, -1.285, 17.731, -2.581, -8.870, 1.927, 3.075, -18.050, -9.429, 0.956, 61.997, ?
-2.169, -6.007, 0.425, -5.290, 13.543, -2.396, -5.674, 0.475, 4.504, -12.977, -6.812, 0.554, 61.416, ?
-1.376, -5.913, -0.134, -6.418, 11.601, -0.387, -4.430, -0.265, 5.005, -12.096, -5.374, -1.358, 61.146, ?
-1.159, -5.728, -0.839, -6.128, 10.636, -2.166, -4.454, 2.230, 5.149, -13.195, -6.420, 2.388, 61.157, ?
-1.081, -3.995, -0.337, -6.147, 10.086, -2.689, -4.625, 1.497, 4.851, -14.690, -7.419, 1.297, 60.674, ?
-0.752, -5.545, -0.756, -3.327, 12.499, -1.997, -7.719, 0.855, 1.391, -16.188, -1.167, 3.004, 60.177, ?
0.093, -6.372, -2.083, -1.172, 11.901, -0.554, -8.664, -0.422, 1.727, -16.550, -0.630, 5.283, 60.269, ?
0.747, -3.686, -4.545, -3.813, 2.409, -4.398, -11.270, 0.650, 11.867, -11.436, -0.984, 9.985, 60.962, ?
-0.400, 0.607, -6.168, -6.859, -2.952, -7.994, -11.204, -2.410, 22.456, -11.705, -1.533, 11.456, 62.073, ?
-0.947, 0.681, -12.316, -8.077, -2.521, -8.973, -3.006, -3.855, 27.410, -13.237, -1.967, 8.961, 63.941, ?
-0.869, 0.210, -16.501, -8.162, -0.369, -12.941, -0.047, -4.040, 30.316, -11.994, -3.714, 5.100, 65.315, ?
-1.992, -0.993, -17.044, -7.994, 0.115, -12.055, -1.674, -2.832, 31.297, -10.227, -4.529, 5.412, 65.707, ?
-2.289, -1.929, -17.750, -7.724, 1.149, -11.886, -0.652, 0.056, 31.868, -11.588, -7.230, 3.413, 66.418, ?
-2.989, -1.841, -20.442, -5.896, 0.355, -8.600, 0.167, 2.445, 26.700, -9.521, -5.209, 2.462, 66.183, ?
-3.506, -2.866, -20.679, -0.299, 0.024, -2.898, 1.788, 4.987, 17.533, -11.087, -4.565, 0.006, 65.591, ?
-5.031, -3.677, -18.351, 1.078, -1.190, 1.603, -3.457, 9.054, 16.151, -8.361, -1.522, 3.558, 64.882, ?
-7.027, -3.435, -14.641, 0.212, -3.162, 1.856, -6.186, 15.078, 17.535, -8.281, 1.233, 7.220, 65.795, ?
-7.268, -3.277, -13.583, 1.066, -1.494, 3.194, -8.708, 15.137, 19.033, -10.035, -0.126, 8.415, 65.358, ?
-6.453, -1.939, -12.244, 1.723, 1.053, 5.403, -11.810, 11.666, 20.317, -11.236, -2.842, 7.733, 63.153, ?
-7.011, -0.112, -10.745, 2.243, 3.106, 5.530, -11.174, 8.474, 20.794, -7.778, -3.680, 5.275, 62.038, ?
-7.857, -0.004, -10.542, 6.738, 3.391, 5.147, -7.745, 9.100, 18.239, -9.340, -2.144, 5.896, 61.363, ?
-7.158, -0.494, -12.016, 9.650, 0.130, 3.782, -2.872, 6.611, 17.979, -9.724, -0.347, 5.199, 61.731, ?
-7.641, -0.715, -11.330, 10.361, -1.659, 3.058, -2.175, 5.712, 16.636, -10.335, 1.271, 3.620, 61.657, ?
-10.694, 1.128, -7.048, 6.627, -0.725, -1.591, -1.878, 10.507, 15.257, -5.121, 1.043, 1.847, 61.458, ?
-14.535, 4.467, -6.884, 3.821, 0.878, -2.799, -3.607, 10.820, 16.131, -5.448, 0.764, 2.797, 62.730, ?
-17.417, 7.509, -8.967, 2.854, -0.115, -2.191, -2.816, 9.504, 13.208, -5.946, 3.923, 5.469, 63.193, ?
-18.500, 9.758, -9.955, 2.759, -1.709, -2.235, 3.323, 9.100, 10.265, -5.731, 3.239, 1.097, 62.709, ?
-18.829, 10.292, -11.783, 3.098, 0.662, -1.934, 8.042, 9.188, 9.289, -4.111, 3.595, -2.896, 61.581, ?
-18.220, 10.415, -13.744, 2.662, 2.696, -4.922, 2.025, 6.171, 8.112, -1.934, 5.469, -1.773, 61.070, ?
-18.822, 12.455, -13.609, 4.575, 5.457, -7.845, -1.365, 5.908, 6.797, -1.372, 1.258, -1.785, 60.556, ?
-20.149, 12.938, -15.300, 3.928, 7.011, -5.526, -0.559, 8.343, 7.664, -3.282, -2.518, -1.011, 60.631, ?
-21.680, 12.042, -16.636, 2.753, 6.355, -3.122, -0.991, 12.042, 9.238, -4.192, -1.873, -0.086, 59.892, ?
-21.571, 11.822, -15.924, 1.190, 5.024, -4.482, -4.063, 10.720, 9.973, -1.351, 0.570, 1.474, 58.957, ?
-21.729, 10.869, -15.869, -1.604, 5.200, -4.720, -5.119, 9.125, 11.157, -1.956, -0.245, 2.776, 58.718, ?
-23.194, 10.936, -17.553, -5.131, 4.574, -2.907, -2.785, 11.050, 12.120, -0.381, -2.262, 0.090, 57.831, ?
-24.316, 10.977, -19.514, -6.641, 5.069, -1.229, 1.153, 9.802, 12.301, 2.371, 0.048, 0.716, 56.840, ?
-24.960, 10.942, -17.990, -4.150, 6.272, -2.727, -0.960, 4.033, 8.950, -0.768, 2.052, -1.118, 56.038, ?
-25.996, 10.357, -15.966, -5.008, 5.095, -7.026, -1.392, 6.951, 10.954, -3.147, 2.721, -2.900, 55.010, ?
-26.017, 11.471, -12.582, -5.092, 5.646, -8.194, -0.311, 4.787, 7.903, -6.666, 4.461, -1.338, 55.145, ?
-29.088, 9.598, -14.398, -6.033, 8.579, -11.468, -0.588, 5.503, 9.531, -6.232, 5.245, 1.502, 54.095, ?
-27.331, 10.264, -12.615, -7.614, 7.980, -10.412, -4.205, -2.699, 6.648, -4.627, 0.664, 0.533, 55.015, ?
-24.914, 10.980, -12.016, -8.155, 10.083, -5.563, -1.412, -2.827, 7.671, -2.976, -2.064, 3.553, 55.243, ?
-24.020, 11.502, -12.585, -5.164, 10.044, -4.887, 1.718, -1.618, 8.509, -3.272, -3.159, 6.451, 53.662, ?
-22.396, 11.933, -12.180, -0.746, 2.731, -10.343, 2.587, -3.429, 6.392, -5.101, -1.169, 1.958, 52.679, ?
-21.243, 9.624, -15.197, -0.687, -0.655, -12.084, -3.081, -6.215, 5.374, -2.723, 5.737, -1.539, 51.863, ?
-20.678, 7.808, -17.393, -2.012, 0.100, -9.149, -3.943, -8.042, 3.396, 0.926, 4.303, -0.112, 50.948, ?
-19.855, 8.145, -16.482, 0.036, 0.672, -7.366, 0.842, -4.065, 4.006, 0.828, -2.667, -1.788, 50.597, ?
-19.304, 7.853, -13.978, 3.502, -1.976, -10.379, 3.125, 0.881, 5.455, -5.411, -2.846, -1.222, 50.053, ?
-18.595, 7.351, -12.447, 3.812, 0.899, -7.791, 1.265, -0.985, 7.967, -7.759, -2.372, -3.630, 49.891, ?
-19.122, 8.817, -12.538, 0.831, -0.617, -4.803, 2.468, -4.996, 7.398, -8.003, -3.839, -7.534, 49.214, ?
-17.940, 8.668, -12.823, -1.734, -4.134, -6.804, 3.451, -5.735, 3.458, -5.839, -1.320, -3.382, 48.737, ?
-16.113, 7.466, -14.426, -0.158, -2.964, -7.111, 3.152, -7.941, 0.095, -6.312, 3.303, -0.747, 48.966, ?
